filename,width,height,class,xmin,ymin,xmax,ymax
BloodImage_00208_jpg.rf.33400e3f13ba1855706e16d92887f7f3.jpg,640,480,RBC,27,394,116,479
BloodImage_00208_jpg.rf.33400e3f13ba1855706e16d92887f7f3.jpg,640,480,RBC,177,160,308,286
BloodImage_00208_jpg.rf.33400e3f13ba1855706e16d92887f7f3.jpg,640,480,RBC,332,395,431,479
BloodImage_00208_jpg.rf.33400e3f13ba1855706e16d92887f7f3.jpg,640,480,RBC,401,395,500,479
BloodImage_00208_jpg.rf.33400e3f13ba1855706e16d92887f7f3.jpg,640,480,RBC,436,225,534,310
BloodImage_00208_jpg.rf.33400e3f13ba1855706e16d92887f7f3.jpg,640,480,RBC,492,1,628,70
BloodImage_00132_jpg.rf.392cd8e799ad8327c9b2aef97c07930e.jpg,640,480,RBC,177,154,302,272
BloodImage_00132_jpg.rf.392cd8e799ad8327c9b2aef97c07930e.jpg,640,480,RBC,221,271,346,389
BloodImage_00132_jpg.rf.392cd8e799ad8327c9b2aef97c07930e.jpg,640,480,RBC,255,40,373,152
BloodImage_00132_jpg.rf.392cd8e799ad8327c9b2aef97c07930e.jpg,640,480,RBC,379,22,496,133
BloodImage_00132_jpg.rf.392cd8e799ad8327c9b2aef97c07930e.jpg,640,480,RBC,78,382,189,479
BloodImage_00132_jpg.rf.392cd8e799ad8327c9b2aef97c07930e.jpg,640,480,RBC,20,8,154,113
BloodImage_00132_jpg.rf.392cd8e799ad8327c9b2aef97c07930e.jpg,640,480,RBC,137,34,280,158
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,134,247,249,359
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,356,62,471,174
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,404,287,519,399
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,324,178,397,295
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,143,131,267,246
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,276,364,383,472
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,144,353,272,451
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,498,211,613,323
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,483,377,584,479
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,325,1,441,73
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,257,180,372,290
BloodImage_00372_jpg.rf.39dd4578ed374ee9768559147d047921.jpg,640,480,RBC,66,349,188,446
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,183,144,260,287
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,129,40,249,141
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,86,153,181,244
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,56,233,164,332
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,205,313,319,425
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,256,211,362,309
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,335,149,454,246
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,10,329,125,453
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,1,79,110,187
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,334,40,426,152
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,376,31,500,152
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,498,257,603,361
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,511,322,607,414
BloodImage_00333_jpg.rf.32403a0f595d18136770831315d458cc.jpg,640,480,RBC,474,121,571,210
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,422,191,536,291
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,53,141,192,262
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,354,277,480,393
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,223,230,349,346
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,514,358,615,455
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,246,1,344,86
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,100,49,198,135
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,92,290,190,376
BloodImage_00120_jpg.rf.36e1f866cb856476ee96802c877d5493.jpg,640,480,RBC,394,388,469,469
BloodImage_00072_jpg.rf.3b4ebeda6756c9f28cb73a995bf36607.jpg,640,480,RBC,204,56,354,155
BloodImage_00072_jpg.rf.3b4ebeda6756c9f28cb73a995bf36607.jpg,640,480,RBC,116,223,214,317
BloodImage_00072_jpg.rf.3b4ebeda6756c9f28cb73a995bf36607.jpg,640,480,RBC,517,239,610,365
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,115,345,226,427
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,1,318,112,400
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,265,377,344,476
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,9,89,130,194
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,84,166,205,271
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,499,172,620,277
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,431,159,552,264
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,287,203,384,284
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,32,1,154,94
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,531,68,613,172
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,536,332,639,455
BloodImage_00223_jpg.rf.328d5900e00b04e5f60d02febf825d06.jpg,640,480,RBC,388,408,489,479
BloodImage_00251_jpg.rf.3c5efd0c69671f05258f0ceaaa17439b.jpg,640,480,RBC,475,145,583,235
BloodImage_00251_jpg.rf.3c5efd0c69671f05258f0ceaaa17439b.jpg,640,480,RBC,207,149,315,239
BloodImage_00251_jpg.rf.3c5efd0c69671f05258f0ceaaa17439b.jpg,640,480,RBC,12,232,120,322
BloodImage_00251_jpg.rf.3c5efd0c69671f05258f0ceaaa17439b.jpg,640,480,RBC,492,365,600,455
BloodImage_00251_jpg.rf.3c5efd0c69671f05258f0ceaaa17439b.jpg,640,480,RBC,515,318,623,408
BloodImage_00251_jpg.rf.3c5efd0c69671f05258f0ceaaa17439b.jpg,640,480,RBC,109,171,225,273
BloodImage_00251_jpg.rf.3c5efd0c69671f05258f0ceaaa17439b.jpg,640,480,RBC,3,329,119,442
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,3,346,123,464
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,165,153,285,271
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,359,1,476,104
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,270,93,387,197
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,389,175,500,313
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,559,51,639,169
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,492,423,610,479
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,31,177,151,295
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,149,43,256,132
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,246,433,354,479
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,394,114,525,217
BloodImage_00278_jpg.rf.3eb77641488904fa9b7d464f9b9b3a3f.jpg,640,480,RBC,469,211,577,329
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,37,402,138,479
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,35,46,141,147
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,98,125,194,248
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,184,184,259,308
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,191,66,297,167
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,284,83,408,182
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,265,1,390,93
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,261,191,398,315
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,449,67,546,161
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,515,259,612,353
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,251,379,356,477
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,388,347,494,454
BloodImage_00272_jpg.rf.350d3537cc0e9fa1e9dd02af7a07f4b3.jpg,640,480,RBC,543,92,634,180
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,251,341,360,451
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,319,408,433,479
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,407,327,516,437
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,413,234,497,324
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,318,247,427,357
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,203,85,312,195
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,156,107,262,211
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,281,1,384,70
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,389,91,498,201
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,443,1,549,81
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,31,126,153,222
BloodImage_00217_jpg.rf.3d2df5520d709701454f42b50fe86758.jpg,640,480,RBC,106,18,221,125
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,199,69,291,173
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,1,117,92,221
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,80,1,214,122
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,195,171,292,287
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,205,404,304,479
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,101,324,226,437
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,467,135,566,236
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,521,198,639,320
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,374,201,475,303
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,306,378,430,479
BloodImage_00207_jpg.rf.3f83e493eec655b1f2a7449ade3ae99f.jpg,640,480,RBC,348,47,461,155
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,274,173,387,259
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,408,80,532,179
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,311,75,412,171
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,71,141,169,250
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,169,217,267,326
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,189,244,287,353
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,561,164,639,269
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,562,242,639,339
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,539,301,639,398
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,539,338,639,435
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,11,1,112,80
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,26,83,120,177
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,324,1,430,78
BloodImage_00010_jpg.rf.3546d2833558a04a9b38112e7e4af86e.jpg,640,480,RBC,443,1,549,78
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,146,180,251,296
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,49,276,179,378
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,33,129,153,248
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,58,45,175,141
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,267,292,355,405
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,152,322,265,428
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,325,1,462,104
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,53,390,160,477
BloodImage_00341_jpg.rf.3f1f45a24b44215213821a82b97c4087.jpg,640,480,RBC,347,340,469,436
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,157,140,250,245
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,1,209,93,314
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,73,299,168,415
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,359,352,454,448
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,379,133,473,247
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,280,122,376,229
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,348,229,450,337
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,416,234,518,342
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,447,365,549,473
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,316,1,416,64
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,26,58,133,166
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,423,1,524,81
BloodImage_00205_jpg.rf.421e0c9328bfc36dd8a95d0ff5ee6458.jpg,640,480,RBC,498,1,600,66
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,484,195,613,303
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,525,299,637,396
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,96,157,227,244
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,181,329,181,329
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,256,200,376,307
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,523,1,639,120
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,32,5,133,98
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,132,22,201,145
BloodImage_00343_jpg.rf.441abc03e4d8a0f8c28eda90030bab0e.jpg,640,480,RBC,338,325,429,444
BloodImage_00241_jpg.rf.4bb97dc003532d55dba7295176606d2e.jpg,640,480,RBC,396,113,492,207
BloodImage_00241_jpg.rf.4bb97dc003532d55dba7295176606d2e.jpg,640,480,RBC,183,119,277,285
BloodImage_00241_jpg.rf.4bb97dc003532d55dba7295176606d2e.jpg,640,480,RBC,372,205,477,316
BloodImage_00241_jpg.rf.4bb97dc003532d55dba7295176606d2e.jpg,640,480,RBC,490,91,624,235
BloodImage_00241_jpg.rf.4bb97dc003532d55dba7295176606d2e.jpg,640,480,RBC,527,1,639,98
BloodImage_00241_jpg.rf.4bb97dc003532d55dba7295176606d2e.jpg,640,480,RBC,92,264,202,370
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,359,101,459,216
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,394,365,509,463
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,425,172,545,288
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,459,290,575,372
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,57,390,155,479
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,1,233,97,330
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,1,127,97,224
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,271,21,395,133
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,185,110,292,220
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,86,88,193,198
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,112,33,219,143
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,564,174,639,275
BloodImage_00170_jpg.rf.49dbe87bff57dfb6cdcefd7fd0825815.jpg,640,480,RBC,99,212,194,308
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,411,58,515,155
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,306,31,410,128
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,50,146,154,243
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,85,370,207,477
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,74,292,157,386
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,407,315,490,409
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,478,314,568,404
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,512,173,604,280
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,515,96,618,191
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,193,145,296,240
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,1,313,74,434
BloodImage_00044_jpg.rf.4debe3743a1ba1f32815a2af30f8279b.jpg,640,480,RBC,575,272,639,381
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,451,19,560,108
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,408,118,514,211
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,432,415,574,479
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,269,323,373,443
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,288,138,399,232
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,533,205,637,325
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,477,269,600,367
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,135,186,219,265
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,5,218,114,300
BloodImage_00054_jpg.rf.49858eafe3516f31a294729966c69c7f.jpg,640,480,RBC,42,340,161,453
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,285,367,387,479
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,386,360,492,453
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,293,67,402,167
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,392,17,507,137
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,296,268,410,362
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,203,1,321,89
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,345,178,429,283
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,535,1,638,106
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,415,146,519,253
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,436,258,539,355
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,120,52,222,159
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,518,134,613,235
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,508,355,623,440
BloodImage_00367_jpg.rf.4fc24f2f9c5556d98bfe5681bcbb595a.jpg,640,480,RBC,1,96,85,205
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,480,357,601,472
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,370,202,491,317
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,376,124,466,206
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,75,160,139,274
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,85,258,182,347
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,72,1,157,79
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,221,19,316,108
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,265,51,390,151
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,459,79,549,161
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,253,321,415,388
BloodImage_00325_jpg.rf.4ecdeaf7507b4057eb11bef0227a92d6.jpg,640,480,RBC,240,329,341,422
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,448,244,566,350
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,238,215,333,310
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,15,280,103,406
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,239,70,353,167
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,467,13,590,126
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,412,130,520,236
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,329,137,447,254
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,355,385,475,479
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,340,259,442,359
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,174,138,274,233
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,98,47,196,164
BloodImage_00377_jpg.rf.4c98bcbed094fbd31e2daacf818eea2e.jpg,640,480,RBC,102,156,192,277
